species,phenotype_id,name,doi,study,scoring,source,type,growth_conditions,integration_date,number_replicates,to_term,to_name,to_definition,to_comment,to_source_acronym,to_source_name,to_source_url,eo_term,eo_name,eo_definition,eo_comment,eo_source_acronym,eo_source_name,eo_source_url,uo_term,uo_name,uo_definition,uo_comment,uo_source_acronym,uo_source_name,uo_source_url,num_values
Arabidopsis thaliana (NCBI: 3702),92,Leaf serr 22,10.21958/phenotype:92,"Atwell et. al, Nature 2010",Average severity of serration across 4 plants was scored between 0 (entire lamina) and 1.5 (jagged serration) after 5 weeks of growth,,,,2016-06-27T14:14:01.743000Z,0,TO:0006063,leaf margin serrated,"""A leaf margin morphology trait (TO:0002635) which is a notched or grooved leaf margin (PO:0020128)."" [GR:curators, PO:0020128, POC:cooperl]",Refer to serrated (PATO:0001206): A shape quality inhering in a bearer by virtue of having sharp straight-edged teeth pointing to the apex.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000186,dimensionless unit,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),93,DW ,10.21958/phenotype:93,"Atwell et. al, Nature 2010",Lesioning measured by dry weight,,,,2016-06-27T14:14:01.754000Z,0,TO:0000652,leaf necrosis,"""A leaf morphology trait (TO:0000748) which is the leaf surface area affected by abiotic stresses like insecticides and cold temperature as evidenced by chlorotic and/or necrotic tissue."" [GR:pj, TO:cooperl]","If you are annotating to this term, please add an additional annotation to vascular leaf morphology (TO:0000419) or non-vascular leaf morphology trait (TO:0000925), depending on the species.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000021,gram,"""A mass unit which is equal to one thousandth of a kilogram or 10^[-3] kg."" [NIST:NIST]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),94,Seed Dormancy,10.21958/phenotype:94,"Atwell et. al, Nature 2010","Number of days of seed dry storage required to reach 50&#37 germination, or DSDS50 value (Alonso-Blanco et al., 2003). The measurement for each genotype was calculated as the average value across all available replicates",,,,2016-06-27T14:14:01.762000Z,0,TO:0000253,seed dormancy,,,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),95,Mn55,10.21958/phenotype:95,"Atwell et. al, Nature 2010","Manganese concentrations in leaves, grown in soil. Elemental analysis was performed with an ICP-MS (PerkinElmer). Sample normalized to calculated weights as described in Baxter et al., 2008",,,,2016-06-27T14:14:01.769000Z,0,TO:0006048,manganese concentration,"""A manganese content (TO:0020091) which is the concentration of manganese (CHEBI:25154) in some plant structure (PO:0009011)"" [GR:Karthik]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000051,concentration unit,"""A unit which represents a standard measurement of how much of a given substance there is mixed with another substance."" [UOC:GVG]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),96,Silique 22,10.21958/phenotype:96,"Atwell et. al, Nature 2010",The length of 5 siliques was measured for each accession after growth had concluded,,,,2016-06-27T14:14:01.774000Z,0,TO:0002626,fruit length,"""A fruit morphology trait (TO:0002629) which is the length of a fruit (PO:0009001)."" [GR:pj, PO:0009001, TO:moorel]",Refer to length (PATO:0000122): A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000015,centimeter,"""A length unit which is equal to one hundredth of a meter or 10^[-2] m."" [NIST:NIST]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),97,avrPphB,10.21958/phenotype:97,"Atwell et. al, Nature 2010","Following inoculation of two leaves per plant with 0.1 ml of 10 -8 cfu/ml bacteria in 10 mM MgSO4 buffer using a blunt-tipped syringe, leaf collapse was scored at 20 hrs and again at 24 hrs after inoculation. A positive score at either time point was deemed a hypersensitive response",,,,2016-06-27T14:14:01.779000Z,0,TO:0000315,bacterial disease resistance,"""The resistance exhibited by a plant or a group of plants (population) in response to the disease caused by a bacterial pathogen infection as compared to the susceptible and/or the reference plants of the same species."" [GR:pj]",It represents the damage done by the diease and/or the pathogen to the plant. The damage is a direct measure of resistance to the particular bacterial strain causing the disease.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000186,dimensionless unit,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),98,Fe56,10.21958/phenotype:98,"Atwell et. al, Nature 2010","Iron concentrations in leaves, grown in soil. Elemental analysis was performed with an ICP-MS (PerkinElmer). Sample normalized to calculated weights as described in Baxter et al., 2008",,,,2016-06-27T14:14:01.783000Z,0,TO:0006049,iron concentration,"""An iron content (TO:0020089) which is the concentration of iron (CHEBI:24873) in some plant structure (PO:0009011)"" [GR:Karthik]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000051,concentration unit,"""A unit which represents a standard measurement of how much of a given substance there is mixed with another substance."" [UOC:GVG]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),99,8W GH FT,10.21958/phenotype:99,"Atwell et. al, Nature 2010",Flowering time was scored as the number of days for the bolt to reach 5cm,,,,2016-06-27T14:14:01.788000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),100,4W,10.21958/phenotype:100,"Atwell et. al, Nature 2010",Number of days required for the bolt height to reach 5cm,,,,2016-06-27T14:14:01.793000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),101,Li7,10.21958/phenotype:101,"Atwell et. al, Nature 2010","Lithium concentrations in leaves, grown in soil. Elemental analysis was performed with an ICP-MS (PerkinElmer). Sample normalized to calculated weights as described in Baxter et al., 2008",,,,2016-06-27T14:14:01.798000Z,0,TO:0006042,lithium concentration,"""A mineral and ion content related trait (TO:0000465) which is the concentration of lithium (CHEBI:33298) in some plant structure (PO:0009011)."" [GR:Karthik]",May be assayed for per gram fresh weight.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000051,concentration unit,"""A unit which represents a standard measurement of how much of a given substance there is mixed with another substance."" [UOC:GVG]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),102,FT22,10.21958/phenotype:102,"Atwell et. al, Nature 2010","Plants were checked bi-weekly for presence of first buds, and the average flowering time of 4 plants of the same accession were collected",,,,2016-06-27T14:14:01.802000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),103,As2,10.21958/phenotype:103,"Atwell et. al, Nature 2010",,,,,2016-06-27T14:14:01.807000Z,0,TO:0000315,bacterial disease resistance,"""The resistance exhibited by a plant or a group of plants (population) in response to the disease caused by a bacterial pathogen infection as compared to the susceptible and/or the reference plants of the same species."" [GR:pj]",It represents the damage done by the diease and/or the pathogen to the plant. The damage is a direct measure of resistance to the particular bacterial strain causing the disease.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000210,colony forming unit,"""A dimensionless count unit which a measure of viable bacterial numbers."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),104,SDV,10.21958/phenotype:104,"Atwell et. al, Nature 2010","Number of days following stratification to opening of first flower. The experiment was stopped at 200 d, and accessions that had not flowered at that point were assigned a value of 200",,,,2016-06-27T14:14:01.812000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),105,Mg25,10.21958/phenotype:105,"Atwell et. al, Nature 2010","Magnesium concentrations in leaves, grown in soil. Elemental analysis was performed with an ICP-MS (PerkinElmer). Sample normalized to calculated weights as described in Baxter et al., 2008",,,,2016-06-27T14:14:01.817000Z,0,TO:0006044,magnesium concentration,"""A mineral and ion content related trait (TO:0000465) which is the concentration of magnesium (CHEBI:25108) in some plant structure (PO:0009011)."" [GR:Karthik]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000051,concentration unit,"""A unit which represents a standard measurement of how much of a given substance there is mixed with another substance."" [UOC:GVG]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),106,Secondary Dormancy,10.21958/phenotype:106,"Atwell et. al, Nature 2010","Secondary dormancy was given by the slope between the germination percentages of non-dormant seeds after one and six weeks of cold treatment. Viability of non germinating seeds after cold treatment was confirmed as described in Cadman et al., 2006",,,,2016-06-27T14:14:01.822000Z,0,TO:0000202,germination ratio,"""Ratio of germinated to non-germinated seeds."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000187,percent,"""A dimensionless ratio unit which denotes numbers as fractions of 100."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),107,As,10.21958/phenotype:107,"Atwell et. al, Nature 2010","Four days after inoculation, leaves were scored by eye for disease symptom using a scale from 0 (no visible symptom) to 10 (leaves collapse and turn yellow), with an increment of 1.",,,,2016-06-27T14:14:01.827000Z,0,TO:0000315,bacterial disease resistance,"""The resistance exhibited by a plant or a group of plants (population) in response to the disease caused by a bacterial pathogen infection as compared to the susceptible and/or the reference plants of the same species."" [GR:pj]",It represents the damage done by the diease and/or the pathogen to the plant. The damage is a direct measure of resistance to the particular bacterial strain causing the disease.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000186,dimensionless unit,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
